task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
980,11-3021,Computer and Information Systems Managers,IT & software,Prepare and review operational reports or project progress reports.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.05852732019740445,7100688951.652573,1,1,1,4,False,1,1,2,6,False,1,1,2,4,False
8122,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales,"Monitor market conditions, product innovations, and competitors' products, prices, and sales.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0681296265405133,7020695035.973122,5,0,1,7,False,4,1,2,6,False,2,1,2,4,False
7281,13-1111,Management Analysts,Strategy,"Interview personnel and conduct on-site observation to ascertain unit functions, work performed, and methods, equipment, and personnel used.",False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.06890614602975215,6989872555.770611,2,1,1,6,False,2,1,1,8,False,1,1,2,7,False
3783,23-1011,Lawyers,Legal & compliance,"Study Constitution, statutes, decisions, regulations, and ordinances of quasi-judicial bodies to determine ramifications for cases.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.05141737800759156,6948169369.03162,4,1,2,6,False,1,1,4,5,False,1,1,4,6,False
9705,43-1011,First-Line Supervisors of Office and Administrative Support Workers,Admin,Provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.06476441306502546,6931480185.237645,2,1,1,8,False,2,1,2,10,False,2,1,2,8,False
834,43-9061,"Office Clerks, General",Admin,"Review files, records, and other documents to obtain information to respond to requests.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.06076219686978811,6929337853.302464,1,1,1,4,False,1,1,1,3,False,1,1,1,6,False
831,43-9061,"Office Clerks, General",Admin,"Compute, record, and proofread data and other information, such as records or reports.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.060201510775086314,6865397054.911594,0,2,1,0,True,0,2,1,0,True,0,2,2,3,True
657,41-1011,First-Line Supervisors of Retail Sales Workers,Retail front line,Provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.11772541863625816,6846354601.501019,4,1,1,5,False,1,1,1,8,False,2,1,1,6,False
973,11-3021,Computer and Information Systems Managers,IT & software,"Evaluate the organization's technology use and needs and recommend improvements, such as hardware and software upgrades.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.05614010203650842,6811065344.026496,4,0,3,8,False,4,0,3,9,False,4,0,3,8,False
2495,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Finance,"Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.08982782937703297,6802065268.539651,0,2,0,0,False,0,2,1,1,False,0,2,1,0,False
7280,13-1111,Management Analysts,Strategy,"Review forms and reports and confer with management and users about format, distribution, and purpose, identifying problems and improvements.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0670278572797657,6799338042.642071,2,1,1,6,False,2,1,1,9,False,2,1,2,7,False
833,43-9061,"Office Clerks, General",Admin,"Open, sort, and route incoming mail, answer correspondence, and prepare outgoing mail.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.05917276292685232,6748078363.792714,1,1,1,4,False,1,1,1,3,False,1,1,1,6,False
7286,13-1111,Management Analysts,Strategy,Recommend purchase of storage equipment and design area layout to locate equipment in space available.,False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.06631321835085244,6726844726.380567,3,1,2,5,False,3,1,2,6,False,2,1,3,5,False
3787,23-1011,Lawyers,Legal & compliance,Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.04974534225583124,6722222655.206743,1,1,1,4,False,1,1,2,6,False,1,1,4,6,False
2403,41-2011,Cashiers,Retail front line,Greet customers entering establishments.,False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.0671964979699004,6716303834.729076,5,0,0,4,False,0,1,0,3,False,0,1,0,2,False
21520,13-2011,Accountants and Auditors,Finance,Report to management regarding the finances of establishment.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.049352475419746994,6682074505.675838,3,1,2,6,False,1,1,3,6,False,1,1,3,5,False
8119,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales,Provide customers with product samples and catalogs.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0644381275354409,6640289475.922091,0,2,0,1,False,1,2,0,2,False,2,2,1,3,False
2585,43-4051,Customer Service Representatives,Customer support,"Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.05365723919667025,6636373666.138775,2,1,1,5,False,1,1,1,5,False,1,1,2,5,False
8117,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales,Consult with clients after sales or contract signings to resolve problems and to provide ongoing support.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.06411827379652077,6607328843.799168,2,0,1,6,False,2,1,2,8,False,3,0,3,10,False
21507,13-2011,Accountants and Auditors,Finance,"Collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.048656632528649255,6587860912.476832,3,1,3,8,False,2,1,4,9,False,2,1,4,8,False
23992,23-1011,Lawyers,Legal & compliance,Negotiate contractual agreements.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.0484641581970583,6549092787.869995,3,1,3,9,False,3,0,4,9,False,4,0,4,10,False
7285,13-1111,Management Analysts,Strategy,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.06421901843917718,6514408081.286592,3,0,2,7,False,2,1,2,9,False,2,1,2,7,False
20280,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Admin,"Use computers for various applications, such as database management or word processing.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.07847376469619773,6495134974.167467,1,1,0,3,False,1,1,0,4,False,1,1,1,3,False
706,41-2031,Retail Salespersons,Retail front line,Demonstrate use or operation of merchandise.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.04577145040242068,6441227462.825493,1,1,0,3,False,0,1,0,5,False,1,1,3,4,False
23234,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Sales,"Monitor market conditions, innovations, and competitors' services, prices, and sales.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06666666666666667,6434649013.333333,5,0,1,5,False,3,1,1,5,False,1,1,2,3,False
23228,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Sales,Develop sales presentations or proposals to explain service specifications.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06666666666666667,6434649013.333333,2,1,1,6,False,2,1,2,9,False,1,1,2,6,False
23223,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Sales,"Attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, regulations, or industry developments.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06666666666666667,6434649013.333333,5,0,0,4,False,4,0,1,6,False,1,1,1,2,False
